"phygad_aclfla" "phygad_ampsp1" "phygad_batcla" "phygad_certae" "phygad_chapro" "phygad_cresp4" "phygad_enclae" "phygad_glypro" "phygad_locpim" "phygad_masaci" "phygad_medaff" "phygad_megluc" "phygad_ortsp3" "phygad_physub" "phygad_plamon" "phygad_pollam" "phygad_stibro" "phygad_sulsp2" "phygad_themic" "phygad_tripim" "phygad_trofal" "phygad_xipsp1" "phygad_anumin" "phygad_brabra" "phygad_bratem" "phygad_epeano" "phygad_forbid" "phygad_gracil" "phygad_hyphex" "phygad_oeccus" "phygad_plehun" "phygad_rhasig" "phygad_stigag" "phygad_trazon" "phygad_vesmaj" "phygad_uchmar" "phygad_amypul" "phygad_apotru" "phygad_diapro" "phygad_endsub" "phygad_eudsp." "phygad_gabdes" "phygad_gnoten" "phygad_hembip" "phygad_isdlyc" "phygad_parfas" "phygad_retsp." "phygad_stidec" "phygad_teldec" "phygad_acrnig" "phygad_agaswe" "phygad_atrbic" "phygad_dialav" "phygad_diccra" "phygad_ethsyr" "phygad_lysman" "phygad_meslae" "phygad_xenbit" "fossil_fossil"
"phygad_teldec" 0.117794433463844 0.122021538817745 0.0977901569451398 0.103900589013351 0.113147788037264 0.150160747865445 0.089539926440181 0.154950688315221 0.139540898353575 0.124832361297795 0.131963613049676 0.112323604040036 0.11936581441347 0.130282289066248 0.0931906704193734 0.160669045110698 0.131276934068216 0.100700165897851 0.0920551956853209 0.0896337838059954 0.111255563478496 0.121984715057146 0.148157113802917 0.133575016163558 0.101870393781215 0.0983478174585391 0.097965463666864 0.152183193077659 0.154742804486572 0.109600608065456 0.114501013115036 0.106892600676398 0.123199677696651 0.0915722751746876 0.0671754800147105 0.081003812866641 0.0940407092021363 0.0891443805608347 0.161448854617252 0.113620112057245 0.116362476400843 0.0780416421210739 0.0875191150256632 0.164805612029571 0.106039485561959 0.0727250072066201 0.0997969149064186 0.0979215491734368 0 0.0769981831628932 0.118651332663803 0.116971985399395 0.078868102540878 0.161197509445411 0.125318755883277 0.119637504440787 0.144215427281331 0.137115641178568 0.160467983000603
"phygad_acrnig" 0.105879877721228 0.093822327332589 0.110529410029806 0.0658806245436018 0.0937708772248196 0.138665846231124 0.0685613845212364 0.127748707190722 0.136994736088909 0.110581260605374 0.111870236602801 0.0740780301750028 0.0856794678138116 0.0961730764797859 0.0745157908813053 0.149566010939936 0.113189649579326 0.0772992914019535 0.0753877452564508 0.0889027362429571 0.117582341869554 0.0921369158727619 0.141293668302907 0.117106140466 0.0949545959906256 0.0754548312549257 0.0938334737894615 0.128910251794093 0.146377326188537 0.0723456717717397 0.0859763031082327 0.0883064773062789 0.104591539179892 0.0703725468750456 0.0701211841314051 0.0752268986410351 0.0805471843904453 0.0764338226737684 0.144207341026137 0.093120390374771 0.0960292521270295 0.0844738031511172 0.0803194489990754 0.138801756246894 0.0830422293867044 0.0750867183844792 0.107019862195377 0.072664197473261 0.0769981831628932 0 0.0925647376377333 0.0863694003422251 0.0653305368095215 0.13994348208375 0.11257832396321 0.097764520582076 0.116963007107337 0.130386947077972 0.139759353913306
"phygad_agaswe" 0.0790836812108035 0.102235329093191 0.123392306647742 0.0863913925744087 0.0778898996675115 0.0840783140125195 0.103270699151059 0.139309802636868 0.131506382905148 0.12158360855429 0.12004988617204 0.0896363832257658 0.0847345775170023 0.0919778130247358 0.073118451841134 0.143966933725856 0.0950704544730804 0.0998708561784421 0.0855436608249006 0.0731632057363786 0.122648686958058 0.0923678387898491 0.127799382634883 0.129754817911486 0.115103151464419 0.0906220460433891 0.127675811662904 0.157259897655314 0.145649081808005 0.0768418619203588 0.0774978418669463 0.121637598451069 0.127696105120585 0.122348785498992 0.100681532232262 0.114989166246236 0.100582147318799 0.0937666401005298 0.10836690672827 0.101413552163682 0.108818623231964 0.113854086228 0.0786864320617533 0.119120185847819 0.0811525495975824 0.13041801869778 0.114736280944902 0.0833501969573098 0.118651332663803 0.0925647376377333 0 0.0861267546900877 0.0962515580769455 0.139874433996451 0.114561178565032 0.111422861247345 0.113677818689006 0.127303974892457 0.170930532096532
"phygad_atrbic" 0.0772023614241759 0.0744407997765838 0.0812732171266833 0.0693084743515881 0.0849826427200662 0.113187087399451 0.0921902040227526 0.130595825702432 0.138756466488308 0.123688371027014 0.105601742889847 0.0792950421995847 0.0644387471895352 0.0892887999937619 0.0742717098127506 0.156975015900264 0.101654803471984 0.10154647146262 0.0714182924301787 0.114159359639614 0.121898275046892 0.0886122610139656 0.141521621227904 0.119223744658272 0.0876071536660144 0.0752245751746309 0.104646238629006 0.154630124187748 0.15695462017194 0.0588928959023394 0.0869897055547476 0.0999137777239926 0.101682802998741 0.120354539027679 0.0972219113277296 0.0825037334191267 0.087160420549705 0.0851718981638918 0.124865529659521 0.092954984222624 0.100489671986516 0.0907522537038501 0.0719738227308207 0.124712297196006 0.0976995730404236 0.126263558424334 0.103478857017824 0.0840103585823627 0.116971985399395 0.0863694003422251 0.0861267546900877 0 0.102243339809083 0.141255613738196 0.0940265282807997 0.109776500224101 0.0580743113121191 0.097927454379712 0.159307648507615
"phygad_dialav" 0.0846979870393534 0.101730530053573 0.121435405581759 0.0830355287336805 0.0726193725060783 0.110313792507444 0.0495784062413394 0.115802432221586 0.114276880344159 0.103347538386653 0.120809542044085 0.0801162084839615 0.0909624724318239 0.0915422128731762 0.0738201187188654 0.110425019189924 0.0826350807647119 0.0650683091867165 0.0802945758400282 0.0832285747672962 0.121785085701263 0.0987521405263678 0.102127127513849 0.117834238776891 0.0664899129335595 0.0652307799555333 0.107246994707618 0.11184650252983 0.122730540444073 0.0967727407063192 0.0744916591751053 0.0859416514526029 0.101356973505681 0.068988578018637 0.0488063000112501 0.0783436448160802 0.0931180443335469 0.0646992921510577 0.112732270453585 0.0889183344382969 0.0709265731132936 0.0695312300749994 0.064179623070467 0.119166503554852 0.0648389351056409 0.0850954409558431 0.0784693440263346 0.0571867069165491 0.078868102540878 0.0653305368095215 0.0962515580769455 0.102243339809083 0 0.128803128452162 0.0936085597684689 0.0761741965381553 0.124862081447039 0.105032800788959 0.130157115245464
"phygad_diccra" 0.118840165019177 0.100495682057837 0.174941072798204 0.122325375313665 0.0967413465130935 0.135027322645789 0.126053891663587 0.10011134809153 0.113317780669689 0.107312700843402 0.104362875098338 0.0968341365801582 0.117646857078147 0.0806314966100291 0.131036058044967 0.123093464577676 0.121711455301387 0.0957838997997645 0.111198138239373 0.157891285187105 0.133731537723309 0.113494722174265 0.148374419413157 0.0946361907505348 0.144894435858596 0.114576594084321 0.172192148710522 0.117882213898241 0.11006378095164 0.136382088629112 0.107881154427978 0.120974575034917 0.140130191172076 0.132242987227363 0.150355453069462 0.14819801844521 0.142595115758985 0.113616154020213 0.107983399353376 0.110308946380749 0.0956290396566865 0.169471989809251 0.121936691064791 0.10677695645854 0.131688719239538 0.151437841418323 0.144927074491795 0.11161914018213 0.161197509445411 0.13994348208375 0.139874433996451 0.141255613738196 0.128803128452162 0 0.0852597877232417 0.0883972165962165 0.137188960827246 0.130932475334252 0.144223309766362
"phygad_ethsyr" 0.0699728916556255 0.0647429931237175 0.129175557198852 0.0920986700528349 0.0681952317438334 0.107518000509366 0.0834527975460246 0.0930102222723711 0.0760554331221037 0.0900419425745529 0.0869768509580513 0.0664528133660418 0.0787948201803047 0.0744506870668902 0.0917546971911369 0.116333555501453 0.0946652313522913 0.0745009639068659 0.0839585177134369 0.136471383475409 0.107663790911917 0.0837291473127206 0.122280851053997 0.078469931199737 0.0895175709799196 0.0667983657555251 0.137222724831365 0.101823066195808 0.098867407682019 0.105196667916501 0.0864761111381527 0.0743714030277858 0.102687171612835 0.106264878798437 0.105155834708612 0.103496492515308 0.105507936909656 0.0672248749843263 0.086537589504128 0.0700439190247358 0.0622408432386959 0.117511824800076 0.0809778774104795 0.0803490718494211 0.0971932658288341 0.133441883745277 0.104643701396788 0.0637015634215701 0.125318755883277 0.11257832396321 0.114561178565032 0.0940265282807997 0.0936085597684689 0.0852597877232417 0 0.0716884736363839 0.0978909292822097 0.0590352309051022 0.129864823247608
"phygad_lysman" 0.0797551124382629 0.0999683185154651 0.145045792530658 0.0878222986538428 0.060639459700135 0.11032152658522 0.066217557957579 0.115165693776666 0.100965467840814 0.1099633161966 0.110214548372987 0.0760638242970634 0.0963527474255312 0.081269502458951 0.0953781657596069 0.0957313063057218 0.0816217964163268 0.0753851339554693 0.0942825204724889 0.128358741838414 0.133305273130386 0.0923053211739193 0.0948203631842898 0.109648979927331 0.0919873153842953 0.0732806933019244 0.143782197838889 0.0930231544457954 0.111649128390027 0.116013829767834 0.0736752858763962 0.0788476011843389 0.101640724866435 0.0912718761530642 0.0953561138576972 0.108809420597439 0.117162693458484 0.0731552911202956 0.0912947252297879 0.0936679212708749 0.063125767766551 0.116679661966748 0.0888088387443 0.0888048692190618 0.0825014288330359 0.118406341368954 0.103480434191233 0.0687344858684823 0.119637504440787 0.097764520582076 0.111422861247345 0.109776500224101 0.0761741965381553 0.0883972165962165 0.0716884736363839 0 0.11542309792617 0.105344990086972 0.123644813155307
"phygad_meslae" 0.0950536239360947 0.0816556856275819 0.0957542552784931 0.0856523904135033 0.0943801391918803 0.126460662486362 0.110682036723854 0.140992969022731 0.153249152917671 0.148962611400932 0.112287590068849 0.0947603082048612 0.0884212510349456 0.0992978671426354 0.106718335558445 0.166234664484201 0.113782913666507 0.113183516094901 0.0958762890282232 0.138718002710363 0.12868224640243 0.104982010256303 0.153761862877373 0.126160267339734 0.100612842361774 0.093094857471313 0.112306840044326 0.163194903603029 0.149616926772633 0.094133376509386 0.102125009462674 0.119357266286426 0.104869090253661 0.136825793155364 0.118131624867818 0.111670513873928 0.104318726245414 0.101630488746469 0.132325405377326 0.109283741639461 0.117529936054934 0.117683628449362 0.0862041540805593 0.139650050757711 0.122501912333534 0.139518785436274 0.115378531053442 0.107922021621915 0.144215427281331 0.116963007107337 0.113677818689006 0.0580743113121191 0.124862081447039 0.137188960827246 0.0978909292822097 0.11542309792617 0 0.114818300474291 0.155759922116395
"phygad_xenbit" 0.0770812208944317 0.0916362329682287 0.134461499077078 0.112270370884779 0.0902124240438995 0.114208408472219 0.0976268423214747 0.111319949403023 0.0911668450463864 0.106216496145673 0.114252464409555 0.0904294220701975 0.0911483673004993 0.100340941850661 0.100874184286041 0.12676636633532 0.105991938603083 0.104789092508039 0.101711065644397 0.148858107667 0.132954615667679 0.102530123240475 0.124430085260016 0.112642726357297 0.0861035453452078 0.0847665879992369 0.147823295193461 0.119824639666406 0.132016243178293 0.115206542376407 0.107157439674697 0.0848023334149739 0.112655484846136 0.125703025739138 0.10995279324595 0.104943024319104 0.117228126680545 0.0865988063266705 0.100889025052573 0.0850795337959221 0.0806713501370322 0.111732685134527 0.0968428015589417 0.0909381195579266 0.104790766916504 0.1562027163262 0.106974608591521 0.0817556934640542 0.137115641178568 0.130386947077972 0.127303974892457 0.097927454379712 0.105032800788959 0.130932475334252 0.0590352309051022 0.105344990086972 0.114818300474291 0 0.149082203765997
"fossil_fossil" 0.145005167623829 0.143313170760179 0.183432872441926 0.138498668764005 0.138991775781294 0.182999571740164 0.121410853977383 0.149717782465593 0.157099366099234 0.16177286302865 0.15346797938471 0.120418568868042 0.148424723421827 0.13744847990071 0.159132633051027 0.139541346428109 0.147765581509386 0.121675103470226 0.140658541629347 0.174252468999913 0.172536082845892 0.150544817408227 0.162482459932203 0.147476424915762 0.136344132139772 0.130591102880159 0.161056753836766 0.11857411409455 0.145590876209741 0.1602561454459 0.14340293381284 0.125888784303534 0.125452932057306 0.129881948095408 0.136575103790671 0.138953970072114 0.150647075481086 0.129928797957496 0.162147712540228 0.139493866998754 0.131840979228771 0.158642816453566 0.139987829813196 0.156805688550345 0.152538724341386 0.143152332418502 0.144456902565412 0.132751656584077 0.160467983000603 0.139759353913306 0.170930532096532 0.159307648507615 0.130157115245464 0.144223309766362 0.129864823247608 0.123644813155307 0.155759922116395 0.149082203765997 0
