"crypti_acotar" "crypti_crapet" "crypti_cubdis" "crypti_demcor" "crypti_echrel" "crypti_javsp." "crypti_litnoh" "crypti_manbak" "crypti_notinc" "crypti_oretsu" "crypti_parple" "crypti_plasp." "crypti_pledig" "crypti_polpal" "crypti_stopic" "phygad_anumin" "phygad_brabra" "phygad_bratem" "phygad_epeano" "phygad_forbid" "phygad_gracil" "phygad_hyphex" "phygad_lislae" "phygad_oeccus" "phygad_plehun" "phygad_rhasig" "crypti_rhequa" "phygad_stigag" "phygad_trazon" "phygad_vesmaj" "crypti_apopra" "crypti_apshir" "crypti_artfor" "ateleu_atetsi" "crypti_bicver" "crypti_coeful" "crypti_crespi" "crypti_cryban" "crypti_dicsp." "crypti_melsp." "crypti_necsp." "crypti_odospi" "crypti_parsap" "crypti_picmel" "crypti_steaxi" "crypti_steins" "crypti_iscinq" "crypti_aptfla" "crypti_agrsp." "crypti_arifug" "crypti_bartex" "crypti_caeshi" "crypti_calhok" "crypti_cercur" "crypti_chlcoe" "crypti_cocnob" "crypti_dipate" "crypti_dotbel" "crypti_gaminc" "crypti_hidnig" "crypti_idiana" "crypti_joprub" "crypti_lamsp." "crypti_leptub" "crypti_meslig" "crypti_picwil" "crypti_pycfre" "crypti_whytri" "crypti_colruf" "crypti_girgyr" "crypti_hemfas" "crypti_lisspa" "crypti_megmon" "crypti_oxybar" "crypti_plebas" "crypti_rhypen" "crypti_schgra" "phygad_uchmar" "phygad_amypul" "phygad_apotru" "phygad_chithy" "phygad_diapro" "phygad_endsub" "phygad_eudsp." "phygad_gabdes" "phygad_gnoten" "phygad_hembip" "phygad_isdlyc" "phygad_liesp." "phygad_odoacu" "phygad_parfas" "phygad_retsp." "phygad_stidec" "phygad_teldec" "phygad_acrnig" "crypti_acrsty" "phygad_agaswe" "phygad_atrbic" "phygad_dialav" "phygad_diccra" "phygad_ethsyr" "phygad_lysman" "phygad_meslae" "crypti_mestra" "crypti_nemfor" "crypti_sphves" "crypti_thrleu" "phygad_xenbit" "meansp_fossil" "ichneu_ambarm" "ichneu_cercor" "ichneu_clythy" "ichneu_comver" "ichneu_cotdir" "ichneu_crauni" "ichneu_ctesch" "ichneu_eccbre" "ichneu_eurtor" "ichneu_goealb" "ichneu_hymnig" "ichneu_ichext" "ichneu_isclut" "ichneu_lisnyc" "ichneu_oedvar" "ichneu_psepra" "phygad_isaini" "phygad_mastru" "phygad_micten" "phygad_neoden" "phygad_thanee" "phygad_zoolar"
"crypti_rhypen" 0.0580347251829828 0.107277538049199 0.0732831461443772 0.0802256245129817 0.178222936100613 0.105420631399221 0.125482890564277 0.153374364746638 0.111089445170414 0.0666548243949767 0.0759737499367301 0.0926561817281254 0.0655230084281923 0.0801879280669255 0.14006990274611 0.164820055851441 0.0879380472569983 0.135799532700805 0.109238250299994 0.14200771992131 0.149126675555762 0.120310374806997 0.154914124848565 0.104149082031544 0.109111843098544 0.129913198133523 0.0799364561211582 0.120291737979209 0.140118209704182 0.14035554680293 0.161769577380456 0.0947470192835794 0.135661833953319 0.137628940888482 0.0952865304633928 0.141098465143956 0.162568425648176 0.14738311399106 0.145202994992358 0.149268103693995 0.146159320561681 0.157599629706678 0.153639091989942 0.12835231185851 0.147078280638542 0.186103183157621 0.115028080241508 0.0792772491698768 0.101089777649806 0.127151590468286 0.125383455841581 0.115008053918896 0.163902772262629 0.150109658253735 0.151327887727704 0.167443094230292 0.10416246693356 0.161288122936201 0.112501910762788 0.10209647273923 0.114104363893481 0.133388607053108 0.12553831762 0.11774269321467 0.13905908606182 0.0977443769410481 0.0673372801456825 0.146855901845335 0.0650655736985923 0.0869136941212297 0.148223352604175 0.0755522052866584 0.118101815588437 0.0723818423403032 0.0658511607949314 0 0.0642722205634909 0.13471906542038 0.10487025407598 0.0985699307330557 0.114284415874454 0.108836636893143 0.0819914456513118 0.11401553841245 0.135182108015892 0.103699122259108 0.107094934227647 0.113353908875671 0.151889500052708 0.154016493447493 0.161565078719174 0.152553927282908 0.102685307355802 0.151140517203562 0.140242409322356 0.14745660420193 0.112720472940984 0.109590198752387 0.129496994995709 0.106026514323027 0.0873450758515978 0.126291862268492 0.111580644732377 0.105962968958013 0.168793659209224 0.104583395464165 0.137563456071491 0.106556217745594 0.176872905184134 0.138607160988333 0.159521953844552 0.0888596458519775 0.154485535279641 0.131676210917347 0.0957545209342114 0.138654737157611 0.150371265426771 0.162903079019753 0.170725156347409 0.140308187705132 0.124611552920196 0.157145333590232 0.130807311563849 0.18634346038864 0.116842880804298 0.167798438624617 0.137745034100311 0.154867380855759 0.155809275541982 0.14828107674464 0.127642863285902
"crypti_schgra" 0.0837414291173278 0.0998332024956008 0.0844137358374414 0.111044739157103 0.171741207263828 0.100860547536927 0.11068727048148 0.130377350851727 0.117322658444944 0.0991199862198604 0.0790727820490133 0.0840109421183786 0.0781025343991173 0.0861188590466316 0.12020136981107 0.182808487742091 0.104648929636872 0.145365663988691 0.122592014127799 0.14092151901385 0.177872017607173 0.124065893538566 0.161106351546462 0.118448102587099 0.116676280189551 0.154083732350101 0.0877150680398576 0.13076070343992 0.15632332336283 0.152285203330395 0.142290997306201 0.0992027496746164 0.117386029448231 0.124733567675376 0.0972825812606954 0.126264781871018 0.140517711996629 0.131411590664134 0.12898363984385 0.128765719458418 0.128328202414726 0.136246684045714 0.13593107470769 0.112502671032059 0.131095646205682 0.171999427498875 0.103418234659135 0.090344010281299 0.0861654585963031 0.110946589058751 0.105571676844319 0.105765604456131 0.140484326089373 0.130890857413221 0.138229850768989 0.145971891818521 0.0924037402731703 0.162339789986187 0.101400392508665 0.0920332014555375 0.0790522795141778 0.11224540192429 0.111302203935725 0.110054926757489 0.120490935770171 0.0924719128706536 0.0585940221749907 0.121617886158813 0.0719034519974856 0.0703810526419672 0.133150313048841 0.090757716244654 0.115455036484766 0.0899731665609832 0.0892693297561986 0.0642722205634909 0 0.154189692545353 0.121186826014509 0.120752517027936 0.111521274870872 0.138112689557969 0.109685342977302 0.132757815997603 0.149235406219602 0.116298004618232 0.143355272001674 0.13652959464056 0.152831182917662 0.149805557347774 0.165849953478389 0.155476971932511 0.126824234895832 0.165604813510124 0.153481419858329 0.132270110749958 0.128277075672651 0.118848268150689 0.146947994556975 0.124138144504033 0.110600114136215 0.140732584398251 0.104891606302084 0.0850573320220469 0.16755607188671 0.114165437915145 0.114577323455708 0.133019577695183 0.188095316630444 0.141748292053761 0.157205581707715 0.101267849538084 0.156652929323552 0.148570656542624 0.108173522851141 0.145706524223332 0.15453852688978 0.171419546971252 0.176242351265614 0.156971466973991 0.126143871659163 0.153824914147462 0.141225107448741 0.175850711989431 0.122354230639566 0.188677152580301 0.159642808504626 0.169610608607966 0.168972403372461 0.159205584342659 0.149019968717883
"phygad_uchmar" 0.131282369665314 0.124674606686451 0.13271928838399 0.155749409827231 0.169720867622953 0.129337063087185 0.13938117758018 0.18792583819054 0.180321264027567 0.102350947466447 0.113897973640623 0.125738853070042 0.115275429307866 0.140970691134701 0.168301951431361 0.147489520981514 0.11656854924461 0.0965385406088595 0.0799745638658619 0.0975972669413267 0.128285417601127 0.15304686495953 0.0818455783578003 0.0861397293703774 0.100967569679864 0.0879974485790976 0.136123093269254 0.0898648891194651 0.101602685208881 0.0687604508352367 0.173151455921395 0.146988740615064 0.161405449823866 0.143243195839076 0.13533901871829 0.138878404088007 0.170085478019806 0.165992794912112 0.158573781757706 0.171651325622421 0.163059021001962 0.164122655480565 0.168958834904052 0.155107490736394 0.162738642219133 0.1960199595884 0.118791513694263 0.123760730066666 0.126383491453109 0.160771663215523 0.158641057440012 0.134496430570313 0.165296393786046 0.166723321510805 0.163219669704903 0.177931301555519 0.141262935799069 0.157064883512148 0.149768060365106 0.127220766288439 0.1611738130037 0.159999839462939 0.168579413943776 0.134311643383634 0.159265350267319 0.173900829738324 0.14467863182811 0.168779250577978 0.128349585493786 0.126758756451388 0.188980456086116 0.146869944003749 0.136586868155106 0.116461994493493 0.137284912385252 0.13471906542038 0.154189692545353 0 0.0886687458748457 0.0730634785805795 0.111646728661361 0.140859251446289 0.10095744569834 0.101210247799346 0.0691333927106045 0.0738497376272773 0.141559182050209 0.102888290662971 0.110600093285231 0.118350864961338 0.0918125468592141 0.0963408423448815 0.0794525537049434 0.0805110724930073 0.0770819843133679 0.156259471575557 0.113370675878992 0.0795047081700995 0.0798244254287956 0.145825728564957 0.102063580779894 0.113676504024206 0.106455371429568 0.163718396850453 0.158185472718 0.105779678640539 0.162914647016768 0.105645811802569 0.145380735888713 0.164308158065551 0.156128318478904 0.130755222620304 0.14452857486138 0.161935609524583 0.134695368903087 0.139336510044783 0.159350061191287 0.172879782512299 0.174483005527602 0.11844231476672 0.151493565689116 0.164215222718685 0.164946617676896 0.181524360272107 0.154477727595934 0.175398763568062 0.141349363147211 0.103414935480064 0.117020844489713 0.114559453616924 0.0939745354473235
"phygad_amypul" 0.0890531933915377 0.0954875733665146 0.0856869682972743 0.131219827233186 0.139996214429459 0.102352223560335 0.113695970621017 0.156057967479421 0.164723313128713 0.072999335846687 0.0840347755535461 0.0898499131524681 0.070729144910417 0.0859871321096993 0.149779119884807 0.161175058453533 0.103946297094583 0.0993427450667102 0.085096636042518 0.0726975090336637 0.134935623515758 0.128451486718968 0.0895045200186385 0.0751307371781649 0.103131863467775 0.0959351717514207 0.107379575008618 0.106516955348599 0.0832802996752342 0.0857930739346341 0.13649204065663 0.0969656024776395 0.122760966697799 0.109026220496576 0.106585368209907 0.117263453355119 0.14181745853107 0.133649717628459 0.13432739072531 0.132978319487798 0.133379503329916 0.129000229109486 0.129519304767271 0.121449022647575 0.133486708880212 0.146754216798938 0.0867262271711835 0.0952561424720929 0.0982278508112382 0.116698265756338 0.131290865842527 0.0956900849176721 0.138123863819015 0.121218020119008 0.13150079721554 0.151470567276123 0.127631537318743 0.122306983256005 0.113622763266132 0.1029952994264 0.137515425363023 0.139221399903253 0.129062772823393 0.107064868131772 0.13207877009637 0.13717061609716 0.108043556035171 0.134067898625621 0.0928582289071913 0.0821946806394275 0.163619777688564 0.105251751611943 0.10594405481371 0.0875788586413471 0.110142906316051 0.10487025407598 0.121186826014509 0.0886687458748457 0 0.0789702022352863 0.0894426247357597 0.145807690737198 0.0743317420706955 0.111280315674985 0.0794890130023973 0.0771446838843015 0.139310154593256 0.0878243706097092 0.090678607529291 0.0878454615038766 0.103972290935351 0.127867118875127 0.0875155512660558 0.0945921724747174 0.0797493629855497 0.112139955460351 0.0996948627363239 0.0878885075962704 0.0913828777414773 0.140588488908429 0.104286588272872 0.117300692681609 0.100907450104513 0.134467604614025 0.123816948675939 0.0953874589224132 0.11851450100378 0.117186375651901 0.153078575049918 0.121261516260118 0.115245366542323 0.117582323911149 0.103293929556228 0.132536518159321 0.0774346215598323 0.105837613246242 0.12229958712155 0.132744736271772 0.140079704059216 0.0883838716585307 0.108982573492236 0.105895021822634 0.129703069323593 0.147623859049624 0.101935500609482 0.171035524328515 0.123467576477143 0.10155575241152 0.105033353783927 0.123340612200979 0.0947863742294458
"phygad_apotru" 0.107039120478339 0.105191608372466 0.10856564389202 0.113997452803657 0.170773825624784 0.119795303685404 0.12613312687765 0.166580447515222 0.146917013832266 0.0723128621227182 0.0854353625066778 0.09695306618912 0.0944254484834378 0.117764172204771 0.15085241765822 0.122110421645572 0.0918324122458763 0.0811676358252741 0.0531051582684582 0.105598339517763 0.106108960422536 0.114723131158531 0.102588305108472 0.0808416235118007 0.0634645144379247 0.0756488542337592 0.104946292515788 0.0627765671649484 0.0847684747997627 0.0665520102243041 0.164174437716011 0.128976479652688 0.143748144951292 0.128018639501892 0.120406504838573 0.132149910904945 0.163898888466952 0.157962838790386 0.149053308417624 0.159601238963472 0.154268336420462 0.157957045439665 0.159604008435523 0.136453224601282 0.152457664367411 0.193447493758438 0.107990731657543 0.0935641721150459 0.106873941990573 0.15012595467951 0.141726144525497 0.11981877798624 0.151528423276729 0.150700118438547 0.155092629728479 0.164626281397811 0.112161445977037 0.161111392823667 0.140240175270776 0.108514597804524 0.136643046629935 0.148500606330893 0.148462541131865 0.116834854222132 0.146982751556385 0.147342398669946 0.120201714892742 0.155233685525825 0.100380797441227 0.105005033914968 0.159916859356975 0.120784770104508 0.124275540074103 0.0833653006191341 0.0965879565209004 0.0985699307330557 0.120752517027936 0.0730634785805795 0.0789702022352863 0 0.0943490140894049 0.104833219014261 0.0694718642437868 0.068375650050159 0.0742429817016217 0.0554313948211174 0.10524239424361 0.073464511901311 0.120340807762277 0.121310024132708 0.0909239687287152 0.0919330149272561 0.0552398784139564 0.088994447026974 0.0810021500032668 0.148994309471424 0.0936477673038513 0.0840406150077244 0.0676886625614035 0.109943613154431 0.0656945284235484 0.0752774057760254 0.0947528854134112 0.138780075219616 0.162395878712179 0.0797453803592168 0.148038114029434 0.088220527811167 0.135429123583336 0.150652603638852 0.151523580480748 0.097366080619754 0.138527556476211 0.148539866943635 0.0999952904022051 0.136471771003858 0.149633197770917 0.159099427544679 0.164625196906871 0.121121588935053 0.135508000987835 0.15717776112647 0.129450636870341 0.172638415617842 0.141916341925019 0.149858317908283 0.108406362612888 0.0910139811506192 0.116023644156279 0.0939805673843381 0.080537507803047
"phygad_chithy" 0.108456153592611 0.0870276015515745 0.103488198660784 0.129737992754517 0.151981201522898 0.0990815656916616 0.111542363625486 0.151886050264263 0.142863266583639 0.11128498184089 0.100645052498355 0.0969822655464926 0.088038178175235 0.100662211143501 0.136724102347151 0.179858708294738 0.0974766816592743 0.116718473861325 0.0909501847656135 0.0981889073483717 0.143657055278039 0.132225346712774 0.128794801830543 0.0987002862630217 0.112054691140923 0.113636912844887 0.0940847799030295 0.117748179110634 0.11547713920292 0.117929256183463 0.144026404714003 0.113833404285241 0.11590021198274 0.107790827915429 0.100652227875122 0.115348386876534 0.125206392309558 0.117620975174013 0.137819000361679 0.113151998567886 0.127455357977448 0.131893805073028 0.137343587499303 0.127103430555123 0.126923014073604 0.151641309654904 0.0989807273399529 0.0935885895347703 0.0818920419192625 0.107093525510443 0.110617210473632 0.103368559930293 0.132496036770737 0.130652777869818 0.125978897182127 0.129206322856084 0.119351964851136 0.137164365711647 0.10971430233721 0.0969589664854308 0.115033083227232 0.108862217467171 0.12673313613626 0.117271654473954 0.106294786122942 0.121925472562613 0.109150288615599 0.122585606997166 0.0885110568441045 0.0792824057699564 0.151051209097416 0.103915859732493 0.100163329896559 0.0988142156562692 0.110200897459661 0.114284415874454 0.111521274870872 0.111646728661361 0.0894426247357597 0.0943490140894049 0 0.155400837747676 0.0994138729210116 0.121967262735896 0.111710006622171 0.0968783534880163 0.154418776381194 0.120561487495165 0.107472381472689 0.103093655579989 0.122777924330202 0.141632020607377 0.100920708243314 0.128368447175311 0.11176504903985 0.119392157453991 0.133475594248026 0.0972970698894212 0.121240810697513 0.143112905846564 0.103791183931069 0.12133198052765 0.0890834250639434 0.126556339206691 0.141089044277524 0.102880652479971 0.105583343825642 0.128064406165471 0.159032120432581 0.130128646408943 0.139857433633513 0.111706782563407 0.123970845758574 0.143426783736488 0.106609798034346 0.117603293254649 0.130330957705826 0.145272825842673 0.158179045514037 0.113444358568603 0.121769144338812 0.125867327519633 0.132388591657648 0.157002904096833 0.120464256485957 0.197233472792618 0.146655140549755 0.145718046512858 0.138203211226684 0.136426332840592 0.130784336884096
"phygad_diapro" 0.144057282016844 0.175646133757191 0.146578313868172 0.105014749172451 0.237997429531204 0.179761691426317 0.19390179949158 0.218886339787158 0.165985830415747 0.112702602004589 0.133613408101918 0.148109833317483 0.145361520165451 0.163556295155646 0.200724946839297 0.0957659359320259 0.132131778365409 0.120836308146418 0.0990597383214654 0.177830925177469 0.132504594870931 0.136505970111494 0.174619537095303 0.130682065593497 0.0957166081003192 0.12091415408103 0.154209001670723 0.104922942621731 0.140273649473809 0.131035053193839 0.224839664078133 0.171146194200198 0.19890802221567 0.188733766114967 0.174883724439827 0.195259983810916 0.227290593967859 0.217388908535908 0.193726619357508 0.225755907158084 0.203024088464616 0.220662905952241 0.216389916879303 0.180285693521434 0.20971024524293 0.25472891882037 0.163165403353332 0.141605014365506 0.163844423456552 0.204869074644209 0.192534905407575 0.178760759394828 0.207539828693488 0.202903588731001 0.211281031009041 0.213299279209759 0.124807404719526 0.230265285918611 0.187551482544826 0.157761557590428 0.173172367617245 0.191082653482788 0.187959826144183 0.164615452264697 0.207547823630004 0.167371237456123 0.14478649475769 0.209093082836801 0.137362653578233 0.160482828932719 0.193280784907001 0.153113350509894 0.193320579065395 0.121923958944677 0.116484996520851 0.108836636893143 0.138112689557969 0.140859251446289 0.145807690737198 0.104833219014261 0.155400837747676 0 0.113705972996015 0.0910928173527179 0.13880508479082 0.109082028097125 0.0725820857323531 0.100669663690438 0.201137684581993 0.19682830043964 0.168630357721702 0.120612870377455 0.0912750669422627 0.157544060908089 0.146261622709088 0.207428636951877 0.110946235316569 0.125054760089335 0.113261224035572 0.108840674689541 0.087462327318425 0.0960464047922824 0.129410389345406 0.16344143216821 0.220885998941185 0.138156968915507 0.208770470231424 0.101376809244507 0.167815201403562 0.211589212393411 0.219581159867497 0.142050362183482 0.20568640141924 0.197861052909723 0.147045428111793 0.206958001665707 0.216181568368579 0.219201767655373 0.229625243221746 0.190842516880938 0.189556797189881 0.22005706015607 0.17170441874272 0.240955046476679 0.188326851615243 0.147307012692779 0.110212622467872 0.14341800390302 0.169689755719073 0.127889768438891 0.0989530822857107
"phygad_endsub" 0.080304744372928 0.113736268442835 0.100199172100748 0.0917516702754302 0.184557993225973 0.118879752425971 0.135980676098306 0.175118997728631 0.135099911382234 0.0589270032065756 0.0920295483953703 0.0988866683014203 0.0802015174238834 0.100561410687015 0.166306757531513 0.137778038156863 0.0725833214987914 0.100557202723891 0.0803392641071577 0.120622665369325 0.10839685575906 0.115867948980716 0.132546857493832 0.0827239491352604 0.0918708652623347 0.0775747322737374 0.0970548140136225 0.0989731121451922 0.0876248764353419 0.10109951322238 0.173205203393424 0.107139941142517 0.154803284643304 0.137096479642314 0.120760411005477 0.151727189647895 0.175274402032987 0.162252632592163 0.165997003080987 0.158902052308886 0.164716284237468 0.168803501345799 0.164778591903107 0.149185728749335 0.164575808243567 0.192512185376173 0.118446078095146 0.0728259593493902 0.11283692797911 0.143155697633943 0.146837334634109 0.124018451106462 0.168995877085854 0.154502236681056 0.163330594943598 0.177436304096718 0.125513751798646 0.164577953903381 0.129593916564298 0.106389589242837 0.141980806637902 0.149933581384213 0.150727527878036 0.132687937039093 0.154996035876031 0.125504030538385 0.1034498171417 0.157143066487018 0.0833679858658034 0.102569957506428 0.168029833831379 0.08238314578355 0.125450543515044 0.0703206731945053 0.0838782517006941 0.0819914456513118 0.109685342977302 0.10095744569834 0.0743317420706955 0.0694718642437868 0.0994138729210116 0.113705972996015 0 0.0835945258380994 0.106632248176111 0.0848758560924866 0.101205151231753 0.0807173290258474 0.130856873722805 0.130199303434239 0.125312291516839 0.128096678897223 0.0699516237503244 0.111969177485292 0.0956275941092863 0.149019506816949 0.101886774416338 0.094668024862134 0.090495134227347 0.110070653726037 0.0707726658519343 0.0976071650140963 0.106208142080823 0.143546858197844 0.166997666134651 0.0966911926479324 0.146404221174597 0.0862591036566178 0.143688484745055 0.132611881443535 0.160818808840384 0.104872397742628 0.133935686247589 0.136790750174456 0.079497997626363 0.137245664752599 0.139658179105769 0.15137962477927 0.172686958326885 0.117121992919383 0.11990593251119 0.14508131473668 0.119838167633724 0.182259718225286 0.119770979829577 0.165844977135306 0.106846746538542 0.11810287480777 0.127791838542936 0.11855964118283 0.10147125579503
"phygad_eudsp." 0.127225725068937 0.142623798645645 0.140577711545236 0.110762854243224 0.215274815609656 0.148963647264613 0.163985053416637 0.19899349838432 0.149488339286083 0.100214048571999 0.115124468982313 0.122451255060457 0.124125472443525 0.144415554905578 0.185211422376739 0.101414274576432 0.096062928728938 0.0784073863105033 0.0612871771395769 0.141266994290204 0.099960762690236 0.118866630723518 0.138284095283045 0.097122251604486 0.0663150365947035 0.0801035973294854 0.127264192432482 0.0832457734529207 0.0880208863360694 0.091867962486023 0.201519452718886 0.149756113402755 0.179546352298192 0.163972781019668 0.158023741561142 0.16944543427799 0.200120140791538 0.192655060378753 0.184204305257796 0.190853568690103 0.191291995479921 0.193899284875465 0.193269978081775 0.172242233139802 0.191293677620225 0.231651634967343 0.134313736557323 0.106786266125266 0.130862865231905 0.183250655488896 0.169859966752678 0.154505460245194 0.178237068474644 0.1747204085807 0.18603637498254 0.189168841984438 0.125118382739689 0.204732596763924 0.163426682367591 0.126576380530068 0.152527296638253 0.159477699304552 0.174045809659578 0.14716958156231 0.183528120303679 0.149634450820823 0.135611274327691 0.177089679774941 0.11422785766807 0.135341741643974 0.176325840830488 0.132244645710822 0.158976797955887 0.101262151192602 0.105283252523479 0.11401553841245 0.132757815997603 0.101210247799346 0.111280315674985 0.068375650050159 0.121967262735896 0.0910928173527179 0.0835945258380994 0 0.0993543083880009 0.0809036091356283 0.0915983739423916 0.0777487965115563 0.155336694834513 0.156791438254731 0.11808253047551 0.0913921931967663 0.0650713320485492 0.113133912249179 0.0963052114837377 0.176558081749134 0.110187318905574 0.0990387031048225 0.0718952163177722 0.0933036016488324 0.0612582551812652 0.0625131941859026 0.111154042801009 0.161772961487822 0.205440232110421 0.110684109416224 0.179165111723695 0.0830087165021265 0.139245810560685 0.175708253098819 0.190410191721505 0.119071591539008 0.166936582974907 0.170646908792729 0.118021823098009 0.174142774716773 0.173025532462183 0.187414072471232 0.201493597038615 0.158355455114179 0.153481607112321 0.188003689151066 0.139535454045076 0.207097229530793 0.16838363617433 0.150483708881685 0.103483445106946 0.107240673522198 0.144016467216356 0.0945630497840506 0.0892323474495497
"phygad_gabdes" 0.131412050440804 0.119006100273829 0.127611555738224 0.155051470824912 0.153645175893504 0.130172108901503 0.141495594016991 0.171345908805954 0.193566055926164 0.10042568072342 0.0996871108852354 0.113024205475084 0.119294255458829 0.133199616919647 0.154767431216813 0.131094222967021 0.13682920303341 0.0648074240027221 0.0788285276732067 0.0827174526917936 0.144233954576471 0.149060431751763 0.0793375239915353 0.0924794120465086 0.0997707639286262 0.101991947260812 0.143238004974314 0.0904663048403112 0.0963910797831322 0.0527963498481178 0.156893274537245 0.138941319274398 0.141513100407256 0.128336294391469 0.131976625044976 0.118999851557969 0.15503090547912 0.153461989177569 0.134661754535574 0.165817683732606 0.141074935292306 0.146763909811429 0.152190526052813 0.129525391595968 0.146997566527618 0.182014956290672 0.101579120550784 0.137977031933288 0.123631182352293 0.155930717439085 0.14601386204122 0.127938155958916 0.145716248051988 0.137106288722974 0.147424763375868 0.157111822019837 0.12002516462668 0.147413548028908 0.144554886860997 0.127891234710153 0.153814452098822 0.153945178019315 0.144433952575256 0.115587673441805 0.149886279195657 0.169917078936049 0.142851344043488 0.15373500917713 0.131437020639985 0.12016038114606 0.177066568064948 0.153916198875083 0.137884808670851 0.122705696017023 0.13288704010375 0.135182108015892 0.149235406219602 0.0691333927106045 0.0794890130023973 0.0742429817016217 0.111710006622171 0.13880508479082 0.106632248176111 0.0993543083880009 0 0.0652634372498717 0.147400128678768 0.0870065142706417 0.109573592945897 0.109005615150826 0.0916404538369361 0.0864981317648989 0.0839931894800353 0.0768475153899515 0.0813572461869042 0.142607229257987 0.105491001445785 0.0806093708822912 0.0676181390269613 0.157033144535667 0.107173403322621 0.11118753480398 0.101141696795384 0.146183175557868 0.139290687109031 0.108211544748228 0.150733824253987 0.107817213639517 0.158093779319294 0.174209897590891 0.143512482176371 0.143704402035251 0.144259342074991 0.160926977965534 0.128061045696605 0.140824218746306 0.168551006370886 0.177780682426644 0.166072831261711 0.125167636993771 0.153900699489052 0.158406175638874 0.165339072632575 0.16655681216483 0.155323044458988 0.168026537078855 0.136726540897394 0.0854042110406599 0.106320523286962 0.120834360666134 0.0804603208885472
"phygad_gnoten" 0.110795400112356 0.111344353444283 0.107986200186134 0.12895121462656 0.159094635397483 0.123266168173778 0.128448051160878 0.161630651684266 0.170253825085401 0.0804654162023687 0.0837366090326139 0.100681251943972 0.0966504918853789 0.116680376061578 0.148929408520421 0.122114951519105 0.109574071576752 0.0753632570895649 0.0649133119779797 0.0895934105780094 0.129915968794115 0.120596834962337 0.0904043281798695 0.0796836094651323 0.0731937775199245 0.0979657865944438 0.122632443694831 0.0715918082766391 0.0965869922272803 0.0604658371593561 0.152013136704326 0.128480130629887 0.133868453393105 0.126821286770421 0.117409494025979 0.117114818063708 0.154030427716518 0.15027123542483 0.127404368872319 0.160048461165915 0.136687963051481 0.147721674683589 0.147510981019887 0.119852362653261 0.149689382947841 0.181831042819332 0.095117875473383 0.110395056186122 0.107285842604551 0.147612187668004 0.134170763947558 0.110584317757518 0.136929025337736 0.135600229783431 0.139081396382038 0.148698274344696 0.0976327025583802 0.153761127292407 0.141013728775432 0.105503368851521 0.133265622256033 0.142740098148172 0.132760597180322 0.0967692535133444 0.143967936709597 0.150161881122989 0.118462149538768 0.145924502824622 0.105743578142797 0.0978850244318728 0.158032408204709 0.128927369239554 0.12943145440717 0.0926789527350657 0.105711081140096 0.103699122259108 0.116298004618232 0.0738497376272773 0.0771446838843015 0.0554313948211174 0.0968783534880163 0.109082028097125 0.0848758560924866 0.0809036091356283 0.0652634372498717 0 0.124539374674123 0.0752173809428011 0.114152040704922 0.109330201967307 0.0903242628376484 0.0794980100816525 0.067756814396034 0.085793040680306 0.0833076280947607 0.138573109365267 0.081641537999801 0.0735471983209208 0.0635808034103528 0.120545361803579 0.0800944283293981 0.0907224614592901 0.0828808750775192 0.118407555378315 0.149557737776583 0.082048975770146 0.144547155141544 0.098622350463829 0.146375574563662 0.162265986840081 0.14246097049207 0.11563835660931 0.137229696922685 0.151582937840635 0.103678843036539 0.14002599487726 0.16281268761081 0.170904405345022 0.161446572435987 0.131072414117889 0.134781910476528 0.15196058603315 0.149051744507332 0.170284185565622 0.138436348830679 0.147848356048242 0.117433538958843 0.0957495385374508 0.107027098760416 0.0917686734041843 0.0753753181505056
